STATION_ID,STATION_NM,LOCAL_X,LOCAL_Y,target,level,level-target
406001005,폭낭사거리,126.745967,33.286633,63,1,1&63
406001007,어촌계입구,126.749002,33.288294,63,1,1&63
406001009,태흥3리사무소,126.75918300000001,33.294367,33,1,1&33
406001012,신흥교차로,126.766773,33.300259999999994,33,1,1&33
406001016,송천교,126.777667,33.3075,33,1,1&33
406001019,산여리통입구,126.781434,33.307519,33,1,1&33
406001025,가마초등학교,126.80033300000001,33.30655,64,1,1&64
406001027,세화2리사무소,126.80491699999999,33.306816999999995,64,1,1&64
406001048,신천리취락구조,126.85395,33.348483,40,1,1&40
406001051,신풍리하동,126.865117,33.362567,41,1,1&41
406001056,희진주유소,126.87403700000002,33.377568,42,1,1&42
406000809,난산 동 동네,126.875652,33.402159999999995,47,1,1&47
406000806,난산리사무소,126.87116,33.40124,47,1,1&47
406001062,난산입구(성산기상대),126.881731,33.386021,42,1,1&42
406001133,남원1리사무소,126.71403400000001,33.277926,17,1,1&17
406000717,대정농공단지입구,126.22039699999999,33.24819,35,1,1&35
406000215,농협주유소,126.646483,33.27045,15,1,1&15
406001275,달산봉 입구,126.82656100000001,33.343782,30,1,1&30
406000292,답다니,126.57983300000001,33.258817,2,1,1&2
406001142,디삘레,126.71118700000001,33.330928,20,1,1&20
406000468,동홍초등학교 입구,126.56811599999999,33.258571999999994,2,1,1&2
406001343,남원취락구조,126.700308,33.274958000000005,69,1,1&69
406000642,위미정수장,126.67238300000001,33.286417,15,1,1&15
406000948,대정고등학교,126.2619,33.23035,34,1,1&34
406000794,대성동,126.6761,33.292815000000004,87,1,1&87
406001218,대정초등학교,126.25623300000001,33.224798,34,1,1&34
406001337,진군을리,126.364231,33.283646000000005,24,1,1&24
406001344,남원취락구조,126.7002,33.275155,69,1,1&69
406001367,제주오설록 티뮤지엄,126.288017,33.305224,88,1,1&88
406001371,제주월드컵경기장(600번),126.50903999999998,33.249334999999995,8,1,1&8
406001252,LH 1 2단지,126.523156,33.249837,8,1,1&8
406001380,제주해안경비단,126.82313700000002,33.357274,50,1,1&50
406001381,사거리,126.432179,33.244752000000005,1,1,1&1
406001394,화순리 생태탐방로,126.333551,33.264187,89,1,1&89
406001395,화순리 생태탐방로,126.333502,33.265071,89,1,1&89
406001396,서광리 넙게오름(축협),126.31806399999999,33.29019,59,1,1&59
406001400,제주공천포 전지훈련센터,126.638967,33.275276,15,1,1&15
406001405,섭지코지,126.921998,33.436647,53,1,1&53
406001407,동모루왓,126.919248,33.439025,53,1,1&53
406001408,동모루왓,126.91983400000001,33.438906,53,1,1&53
406001409,서건도,126.504248,33.236048,8,1,1&8
406001411,월평마을,126.460829,33.242816,78,1,1&78
406001412,월평마을,126.46096200000001,33.242728,78,1,1&78
406001373,굿밭거리,126.52505500000001,33.257462,8,1,1&8
406001374,굿밭거리,126.524965,33.257356,8,1,1&8
406001375,서귀포보건소,126.554653,33.252126000000004,2,1,1&2
406001376,남양맨션,126.56790500000001,33.255917,2,1,1&2
406001377,남양맨션,126.568081,33.25584,2,1,1&2
406001387,금악입구,126.35414399999999,33.330689,83,1,1&83
406001388,토산초등학교,126.776416,33.311701,33,1,1&33
406001392,한남교,126.69629499999999,33.312585,19,1,1&19
406001393,한남교,126.696754,33.312577000000005,19,1,1&19
406001413,보성리하동,126.274566,33.250679,37,1,1&37
406001414,보성리상동,126.27433400000001,33.250803999999995,37,1,1&37
406001417,신흥1번지,126.773678,33.305733000000004,33,1,1&33
406001418,김영갑갤러리두모악,126.856554,33.371942,27,1,1&27
406001422,위미농협 하례지소,126.609549,33.297676,2,1,1&2
406001426,장애인복지회관,126.58431499999999,33.286417,3,1,1&3
406001427,하례2리,126.60835800000001,33.293009999999995,2,1,1&2
406001428,원님교차로,126.700333,33.305475,90,1,1&90
406001431,가시리체육공원,126.774914,33.352354999999996,31,1,1&31
406001435,동하동,126.77737900000001,33.347460999999996,31,1,1&31
406001440,상천리,126.381477,33.307308,25,1,1&25
406001442,서귀포보건소,126.55485300000001,33.252342999999996,2,1,1&2
406000493,뉴경남호텔,126.55825,33.246712,2,1,1&2
406001448,동문로터리,126.567916,33.249863,2,1,1&2
406001454,비석거리,126.576187,33.254895,2,1,1&2
406001455,사계어촌체험어장,126.304425,33.227937,57,1,1&57
406001459,서귀포칼호텔(종점),126.580781,33.247007,2,1,1&2
406001172,감산입구,126.362137,33.260633,5,1,1&5
406000359,고갠드르,126.524193,33.254725,8,1,1&8
406000320,고향모루,126.49851699999999,33.236383000000004,78,1,1&78
406001132,광지동,126.70867700000001,33.276415,69,1,1&69
406000249,돈내코,126.58428799999999,33.299696999999995,81,1,1&81
406000366,대평리,126.36691699999999,33.234916999999996,9,1,1&9
406000367,대평리,126.366933,33.235217,9,1,1&9
406001240,대포포구,126.43565,33.238881,54,1,1&54
406000187,비석거리,126.578246,33.254959,2,1,1&2
406000530,비석거리,126.57671699999999,33.254267,2,1,1&2
406001232,비안동,126.72095800000001,33.281213,17,1,1&17
406001382,사거리,126.43207199999999,33.244972,1,1,1&1
406000932,사계리동동,126.308227,33.234887,57,1,1&57
406000109,법환농협,126.511903,33.237278,8,1,1&8
406000408,법환농협,126.512098,33.237209,8,1,1&8
406001410,서건도,126.50490900000001,33.235953,8,1,1&8
406000376,벼락동산,126.39246100000001,33.24781,10,1,1&10
406000341,보목포구 입구,126.604583,33.241283,80,1,1&80
406000955,보성상동,126.273357,33.252204,37,1,1&37
406000958,보성초등학교,126.277142,33.2498,37,1,1&37
406000020,볼목당,126.43608799999998,33.256716,1,1,1&1
406000929,사계리사무소,126.297517,33.231283000000005,57,1,1&57
406001259,산방복지회관,126.301921,33.233288,57,1,1&57
406000742,산방산,126.310573,33.236806,57,1,1&57
406000935,산방산,126.31245,33.236233,57,1,1&57
406001018,산여리통입구,126.78143700000001,33.307313,33,1,1&33
406001494,별내린전망대,126.416728,33.247188,1,1,1&1
406000083,월평 아왜낭목,126.4588,33.243533,78,1,1&78
406000207,위미문화의집,126.65983700000001,33.27474,15,1,1&15
406001384,상원동,126.663354,33.275214,15,1,1&15
406001246,위미중학교,126.66225800000001,33.280625,15,1,1&15
406000210,위미초등학교,126.65455,33.273666999999996,15,1,1&15
406001404,산이수동,126.290117,33.208351,82,1,1&82
406001124,의귀 산하동,126.72096699999999,33.29895,20,1,1&20
406001137,의귀 산하동,126.72084,33.298885,20,1,1&20
406001121,의귀교회 앞,126.713867,33.31235,20,1,1&20
406001351,산지물,126.564633,33.265184000000005,2,1,1&2
406001138,산하동,126.71895,33.304666999999995,20,1,1&20
406001140,의귀교회 앞,126.71355,33.312433,20,1,1&20
406000018,회수삼거리,126.442241,33.261123,65,1,1&65
406000888,의귀서동네,126.71173799999998,33.309645,20,1,1&20
406001348,이교동삼거리,126.27201200000002,33.226195000000004,34,1,1&34
406000666,삼달1리 삼달보건진료소,126.852167,33.37325,27,1,1&27
406000667,삼달1리 삼달보건진료소,126.85223300000001,33.373133,27,1,1&27
406001170,삼달1리,126.843299,33.374274,27,1,1&27
406001438,삼달1리게이트볼장,126.84345,33.376253999999996,27,1,1&27
406000668,삼달1리사무소,126.848098,33.374216,27,1,1&27
406000088,이천장물,126.46748799999999,33.241757,78,1,1&78
406000691,삼달1리삼거리,126.841617,33.3714,27,1,1&27
406001054,삼달교차로,126.86903500000001,33.369332,41,1,1&41
406000621,보성리 대정농협,126.2768,33.248183000000004,37,1,1&37
406000744,인성리(남문지앞사거리),126.27762,33.247861,37,1,1&37
406000787,불미공방,126.30401699999999,33.253233,44,1,1&44
406000946,덕수초등학교,126.30433300000001,33.250533000000004,44,1,1&44
406000024,도순동,126.474783,33.25275,66,1,1&66
406000158,도영슈퍼,126.60025,33.24225,80,1,1&80
406000131,돗소,126.536133,33.261866999999995,8,1,1&8
406000990,서광동리 소랑못,126.33143500000001,33.285963,59,1,1&59
406000963,동광환승정류장6(모슬포방면),126.340253,33.309684000000004,60,1,1&60
406000067,동남아파트,126.509984,33.249792,8,1,1&8
406000357,동문,126.530984,33.257448,8,1,1&8
406000358,동문,126.530996,33.257326,8,1,1&8
406000326,동미빌딩,126.566581,33.248666,2,1,1&2
406001319,동백동산,126.367396,33.289349,24,1,1&24
406000163,동부하수처리장입구,126.594039,33.244363,80,1,1&80
406001406,섭지코지,126.922399,33.436871999999994,53,1,1&53
406000268,동상효,126.60716699999999,33.279967,2,1,1&2
406001002,무도동,126.74089,33.284796,63,1,1&63
406000628,무릉1리 사거리,126.20331200000001,33.270522,21,1,1&21
406000899,무릉1리 학교앞,126.20181799999999,33.271437,21,1,1&21
406000900,무릉1리 리사무소앞,126.2031,33.2703,21,1,1&21
406000897,무릉문화의 집,126.199101,33.272733,21,1,1&21
406001305,미타요양원,126.852218,33.446678000000006,91,1,1&91
406000127,바가잣도,126.527072,33.261398,8,1,1&8
406001420,바겟도동산,126.70738,33.337753,20,1,1&20
406000046,반참모르,126.5011,33.25,8,1,1&8
406000726,방구동,126.763547,33.306971000000004,33,1,1&33
406001495,별내린전망대,126.41686200000001,33.247229,1,1,1&1
406000833,덕수초등학교,126.30356699999999,33.250233,44,1,1&44
406000952,동일2리입구,126.23403300000001,33.260417,23,1,1&23
406000396,동홍반석아파트입구,126.56773999999999,33.262687,2,1,1&2
406000283,동홍분식,126.56835,33.266717,2,1,1&2
406000354,동홍초등학교,126.57018300000001,33.259333000000005,2,1,1&2
406000222,하례1리입구,126.626185,33.263671,2,1,1&2
406000271,뒤큰글,126.60378200000001,33.275837,2,1,1&2
406000203,뒤통모루,126.66706699999999,33.275267,15,1,1&15
406001341,방아동,126.175051,33.279739,92,1,1&92
406001342,방아동,126.174944,33.279801,92,1,1&92
406000258,법호촌 온성학교,126.594751,33.292821999999994,2,1,1&2
406000255,법호촌입구,126.593861,33.290078,2,1,1&2
406000930,사계리사무소,126.298042,33.231613,57,1,1&57
406000927,사계리서동,126.292598,33.230274,57,1,1&57
406001456,사계어촌체험어장,126.304759,33.227946,57,1,1&57
406001458,사계용해경로당,126.30848700000001,33.231229,57,1,1&57
406000348,산남새마을금고,126.573783,33.254917,2,1,1&2
406000443,(구)중문동주민센터,126.434246,33.251145,1,1,1&1
406000274,서상효,126.59703300000001,33.272883,2,1,1&2
406000421,천지동주민센터,126.5617,33.248083,2,1,1&2
406000882,서의동,126.703852,33.301105,90,1,1&90
406000970,추사유배지,126.27888200000001,33.2491,37,1,1&37
406000036,서진아파트,126.46391299999999,33.253341999999996,67,1,1&67
406000288,측골,126.583317,33.267183,2,1,1&2
406000267,칡오름,126.607633,33.282733,2,1,1&2
406000169,칼호텔,126.578235,33.248026,2,1,1&2
406000003,캐슬렉스골프클럽,126.35626699999999,33.339051,83,1,1&83
406000986,서광서리사수동,126.306767,33.287967,14,1,1&14
406000714,일과2리 사무소,126.22381200000001,33.2452,35,1,1&35
406001190,일출랜드입구,126.845068,33.380747,27,1,1&27
406001191,일출랜드입구,126.844923,33.380775,27,1,1&27
406000133,자연빌라,126.538633,33.262316999999996,8,1,1&8
406001106,서귀포자연휴양림,126.457517,33.312017,38,1,1&38
406000433,작박동네,126.42373300000001,33.2532,1,1,1&1
406000678,고성리 장만이동산,126.900477,33.44555,29,1,1&29
406000162,장안그랜드빌라,126.596244,33.243646999999996,80,1,1&80
406001103,서귀포천문 과학문화관,126.457333,33.288467,39,1,1&39
406000028,제주국제컨벤션센터  중문대포해안주상절리대,126.42472,33.243087,1,1,1&1
406000265,제2효레교,126.6083,33.284717,2,1,1&2
406000068,제주월드컵경기장 서귀포버스터미널,126.509,33.249117,8,1,1&8
406001378,제주월드컵경기장(600번),126.50906699999999,33.249109000000004,8,1,1&8
406000834,제주조각공원,126.321331,33.249311,45,1,1&45
406001379,제주해안경비단,126.823039,33.356916,50,1,1&50
406001398,남원2리 복지회관,126.710027,33.293231,18,1,1&18
406000119,삼매봉,126.543539,33.244703,79,1,1&79
406000118,삼매봉입구,126.543806,33.244915999999996,79,1,1&79
406000182,삼성여자고등학교,126.58478400000001,33.257321999999995,2,1,1&2
406000183,삼성여자고등학교,126.58656699999999,33.257667,2,1,1&2
406001325,삼정지에듀,126.278498,33.284815,74,1,1&74
406000409,수모루,126.524423,33.246046,8,1,1&8
406000676,수산1리 비석거리,126.88861000000001,33.443537,28,1,1&28
406001159,수산1리 노인회관,126.88278500000001,33.446637,28,1,1&28
406000673,수산2리 퐁낭거리,126.86193300000001,33.441133,52,1,1&52
406000671,수산2리 비석거리,126.865068,33.4396,52,1,1&52
406000672,수산2리사무소,126.8637,33.44195,52,1,1&52
406001186,수산2리 입구,126.87388700000001,33.438825,55,1,1&55
406000751,수산초등학교,126.88631699999999,33.44625,28,1,1&28
406000865,성읍1리,126.7997,33.3837,32,1,1&32
406000868,성읍1리,126.799925,33.392103999999996,32,1,1&32
406000340,세기아파트,126.575227,33.252678,2,1,1&2
406001276,세성로 입구,126.80199499999999,33.378629,32,1,1&32
406000199,세천동,126.675,33.275233,15,1,1&15
406000605,세화1리취락구조,126.79813700000001,33.327797,6,1,1&6
406000732,거물여,126.8007,33.332183,6,1,1&6
406001312,성산농협,126.91126799999999,33.446907,29,1,1&29
406001058,신산환승정류장(성산농협신산지점),126.876182,33.380338,42,1,1&42
406000820,성산리 취락구조,126.934417,33.466033,48,1,1&48
406001076,성산읍사무소,126.91203300000001,33.44225,29,1,1&29
406000706,성산포 수협,126.916445,33.448883,29,1,1&29
406001038,성산포수협표선지점,126.83173300000001,33.32405,30,1,1&30
406000114,종합문예진흥사업소,126.55365,33.245083,2,1,1&2
406000684,성산항,126.93008,33.470318,49,1,1&49
406000173,주공 3 4단지,126.57186499999999,33.250098,2,1,1&2
406001347,주공6단지,126.559048,33.262688,2,1,1&2
406000440,중문초등학교,126.42981699999999,33.251467,1,1,1&1
406000485,중문골프장,126.40750600000001,33.24985,1,1,1&1
406001370,중문관광단지 여미지식물원입구,126.41268000000001,33.252142,1,1,1&1
406001332,중문관광단지 여미지식물원입구,126.412636,33.251701000000004,1,1,1&1
406000014,중문관광단지입구,126.412604,33.255793,1,1,1&1
406000442,(구)중문동주민센터,126.43435,33.251033,1,1,1&1
406000690,신풍리 사무소,126.835625,33.360745,26,1,1&26
406000192,신효,126.61113300000001,33.263733,2,1,1&2
406000730,남원농협 신흥지소,126.767133,33.302417,33,1,1&33
406000721,신흥2리,126.748562,33.316092,12,1,1&12
406000766,석수동,126.754084,33.320723,11,1,1&11
406000768,신흥2리 보건진료소,126.747961,33.319699,12,1,1&12
406000720,옛성정문,126.745174,33.318169,12,1,1&12
406000724,신흥농장,126.754742,33.311956,12,1,1&12
406000939,화순환승정류장(안덕농협),126.33519,33.246655,36,1,1&36
406001206,안덕면사무소,126.329675,33.257718,36,1,1&36
406000715,안성리사무소앞,126.281276,33.249334999999995,37,1,1&37
406000743,안성리,126.281952,33.249394,37,1,1&37
406000427,앞거리,126.4275,33.2582,1,1,1&1
406000191,앞동산,126.61425,33.263767,2,1,1&2
406001179,약천사,126.45083600000001,33.242896,86,1,1&86
406000148,양가왓,126.555599,33.264209,2,1,1&2
406000147,솔대왓,126.555467,33.264067,2,1,1&2
406000334,솔동산입구,126.56368799999998,33.244608,2,1,1&2
406000663,하천리 중동,126.840617,33.347233,26,1,1&26
406001017,송천교,126.778434,33.307334000000004,33,1,1&33
406001117,수망사거리,126.712398,33.328083,20,1,1&20
406000839,하천리 마을입구,126.82333500000001,33.353968,50,1,1&50
406000661,하천리 세골세,126.84028300000001,33.34935,26,1,1&26
406000662,하천리 중동,126.840554,33.347553000000005,26,1,1&26
406001042,하천리취락구조,126.842776,33.337601,26,1,1&26
406001043,하천하동,126.844223,33.339732,26,1,1&26
406000456,용당,126.540076,33.255227000000005,8,1,1&8
406000389,플레이케이팝박물관,126.41343300000001,33.250183,1,1,1&1
406000457,용당,126.540143,33.255334000000005,8,1,1&8
406000509,한국오우퍼빌,126.571952,33.257585,2,1,1&2
406000510,한국오우퍼빌,126.57213300000001,33.257783,2,1,1&2
406000483,켄싱턴 제주호텔 입구,126.40992,33.250366,1,1,1&1
406000041,한국통신,126.51155,33.253667,8,1,1&8
406000150,서귀북초등학교,126.5594,33.260366999999995,2,1,1&2
406000330,서귀북초등학교,126.558967,33.26095,2,1,1&2
406000344,서귀포중학교,126.56906200000002,33.247683,2,1,1&2
406000077,서귀포경찰서,126.507609,33.256371,8,1,1&8
406000471,서귀포소방서,126.56781799999999,33.252315,2,1,1&2
406000412,서귀포초등학교,126.56508000000001,33.242702,2,1,1&2
406001449,서귀포초등학교,126.565071,33.243155,2,1,1&2
406001441,상천리,126.38140800000001,33.307145,25,1,1&25
406000635,새소망요양병원,126.361347,33.278826,24,1,1&24
406000486,색달,126.4057,33.25985,76,1,1&76
406000489,색달동,126.412283,33.261666999999996,1,1,1&1
406001310,색달마을 입구,126.41358799999999,33.260401,1,1,1&1
406001397,서광리 넙게오름(축협),126.318203,33.290040999999995,59,1,1&59
406000984,서광서리,126.30263300000001,33.286066999999996,14,1,1&14
406000916,대정초교후문,126.256165,33.225747999999996,34,1,1&34
406000919,상모2리,126.2578,33.223183,34,1,1&34
406000922,상모리 감협,126.262525,33.224154999999996,34,1,1&34
406000382,상예입구,126.40433999999999,33.257602,76,1,1&76
406000792,상위미,126.6545,33.288583,46,1,1&46
406000884,한남리사무소,126.69555,33.311917,19,1,1&19
406001429,원님교차로,126.70016499999998,33.305457000000004,90,1,1&90
406000886,대전동,126.700429,33.313918,19,1,1&19
406000826,성산고입구삼거리,126.909174,33.465451,29,1,1&29
406000878,원불교,126.71523300000001,33.2845,17,1,1&17
406000762,토산1리 노인회관앞,126.7704,33.329633,7,1,1&7
406000763,토산보건소 동쪽,126.76815,33.327483,7,1,1&7
406000648,토산초등학교,126.777033,33.309867,33,1,1&33
406001219,토요시장입구,126.251923,33.22129,34,1,1&34
406000306,토평마을회관,126.58975,33.270533,2,1,1&2
406000278,토평초등학교,126.59055,33.268066999999995,2,1,1&2
406000279,토평초등학교,126.58888300000001,33.268,2,1,1&2
406000385,파라다이스호텔입구,126.577004,33.247453,2,1,1&2
406000386,파라다이스호텔입구,126.57692,33.247533000000004,2,1,1&2
406000778,평지동,126.226452,33.281143,13,1,1&13
406000699,폭남동,126.773199,33.345192,31,1,1&31
406001273,표선도서관,126.838747,33.325468,30,1,1&30
406001272,표선도서관,126.83858799999999,33.324915999999995,30,1,1&30
406000851,표선파출소,126.831097,33.324064,30,1,1&30
406001040,표선리 사거리,126.8335,33.325696,30,1,1&30
406000850,표선환승정류장(표선리 제주은행),126.83321699999999,33.326617,30,1,1&30
406000845,표선중학교,126.831221,33.32826,30,1,1&30
406000840,표선청년회의소,126.82802099999999,33.337289,30,1,1&30
406000848,표선초등학교,126.836184,33.329840999999995,30,1,1&30
406000852,표선파출소,126.83073799999998,33.324207,30,1,1&30
406001037,표선파출소,126.83151699999999,33.323283,30,1,1&30
406000406,큰솔동산,126.431851,33.247423,1,1,1&1
406000056,농업기술원,126.48655,33.260816999999996,84,1,1&84
406001004,태흥초등학교,126.74501200000002,33.286351,63,1,1&63
406000760,토산1리 운동장,126.76893999999999,33.332828000000006,7,1,1&7
406000329,중앙로터리,126.56058300000001,33.25285,2,1,1&2
406000917,진개동산,126.24736499999999,33.225314000000004,34,1,1&34
406001338,진군을리,126.364125,33.283821,24,1,1&24
406000247,진학농원,126.6162,33.299817,16,1,1&16
406000034,창천리,126.370819,33.265978999999994,5,1,1&5
406000518,창천리남당물동산,126.36731699999999,33.2617,5,1,1&5
406000519,창천초등학교,126.370783,33.2641,5,1,1&5
406000528,천제연폭포,126.41898300000001,33.25395,1,1,1&1
406000415,천지연폭포입구,126.561472,33.241244,2,1,1&2
406001222,하모체육공원,126.252288,33.218752,34,1,1&34
406000371,하예중동,126.38416200000002,33.241785,10,1,1&10
406000418,송산동주민센터,126.56516,33.24445,2,1,1&2
406000368,하예하동,126.37321399999999,33.23628,9,1,1&9
406000037,하원동,126.46166699999999,33.253667,67,1,1&67
406000079,하원초등학교,126.460067,33.253167,67,1,1&67
406000653,하천리 몰고랑터,126.83679199999999,33.353815999999995,26,1,1&26
406001316,송악도서관,126.24824,33.225729,34,1,1&34
406000656,하천 상동 회관앞,126.83893300000001,33.352866999999996,26,1,1&26
406000659,하천신동산 입구,126.83925,33.351533,26,1,1&26
406000129,용천사입구,126.529524,33.261448,8,1,1&8
406000051,용흥동,126.48346299999999,33.250254,66,1,1&66
406000788,해병부대,126.26273300000001,33.231,34,1,1&34
406001211,돈내코마을,126.57365700000001,33.302902,72,1,1&72
406000090,허물서,126.473633,33.238766999999996,78,1,1&78
406000454,호근사거리,126.52753200000001,33.257331,8,1,1&8
